Date - Time,Count,Rain(inches),Date - Time 2,Stage,Flow
10/17/17 1:45,12.36,0,10/17/17 1:45,1,1
10/17/17 1:30,12.36,0,10/17/17 1:30,0.97,1
10/17/17 1:15,12.36,0,10/17/17 1:15,0.98,1
10/17/17 1:00,12.36,0,10/17/17 1:00,1.01,1
10/17/17 0:45,12.36,0,10/17/17 0:45,1,1
10/17/17 0:30,12.36,0,10/17/17 0:30,1.01,1
10/17/17 0:15,12.36,0,10/17/17 0:15,1.02,1
10/17/17 0:00,12.36,0,10/17/17 0:00,0.98,1
10/16/17 23:45,12.36,0,10/16/17 23:45,1.06,1
10/16/17 23:30,12.36,0,10/16/17 23:30,0.98,1
10/16/17 23:15,12.36,0,10/16/17 23:15,1.01,1
10/16/17 23:00,12.36,0,10/16/17 23:00,0.97,1
10/16/17 22:45,12.36,0,10/16/17 22:45,0.96,1
10/16/17 22:30,12.36,0,10/16/17 22:30,0.99,1
10/16/17 22:15,12.36,0,10/16/17 22:15,0.98,1
10/16/17 22:00,12.36,0,10/16/17 22:00,0.98,1
10/16/17 21:45,12.36,0,10/16/17 21:45,0.99,1
10/16/17 21:30,12.36,0,10/16/17 21:30,0.98,1
10/16/17 21:15,12.36,0,10/16/17 21:15,0.73,0
10/16/17 21:00,12.36,0,10/16/17 21:00,1,1
10/16/17 20:45,12.36,0,10/16/17 20:45,0.98,1
10/16/17 20:30,12.36,0,10/16/17 20:30,0.95,1
10/16/17 20:15,12.36,0,10/16/17 20:15,0.99,1
10/16/17 20:00,12.36,0,10/16/17 20:00,1.02,1
10/16/17 19:45,12.36,0,10/16/17 19:45,0.98,1
10/16/17 19:30,12.36,0,10/16/17 19:30,0.99,1
10/16/17 19:15,12.36,0,10/16/17 19:15,1.01,1
10/16/17 19:00,12.36,0,10/16/17 19:00,0.98,1
10/16/17 18:45,12.36,0,10/16/17 18:45,0.99,1
10/16/17 18:30,12.36,0,10/16/17 18:30,0.74,0
10/16/17 18:15,12.36,0,10/16/17 18:15,1,1
10/16/17 18:00,12.36,0,10/16/17 18:00,1.01,1
10/16/17 17:45,12.36,0,10/16/17 17:45,1,1
10/16/17 17:30,12.36,0,10/16/17 17:30,1,1
10/16/17 17:15,12.36,0,10/16/17 17:15,0.75,0
10/16/17 17:00,12.36,0,10/16/17 17:00,1,1
10/16/17 16:45,12.36,0,10/16/17 16:45,0.99,1
10/16/17 16:30,12.36,0,10/16/17 16:30,1.02,1
10/16/17 16:15,12.36,0,10/16/17 16:15,0.99,1
10/16/17 16:00,12.36,0,10/16/17 16:00,1,1
10/16/17 15:45,12.36,0,10/16/17 15:45,1,1
10/16/17 15:30,12.36,0,10/16/17 15:30,1.08,1
10/16/17 15:15,12.36,0,10/16/17 15:15,0.86,0
10/16/17 15:00,12.36,0,10/16/17 15:00,1,1
10/16/17 14:45,12.36,0,10/16/17 14:45,1,1
10/16/17 14:30,12.36,0,10/16/17 14:30,0.99,1
10/16/17 14:15,12.36,0,10/16/17 14:15,1.04,1
10/16/17 14:00,12.36,0,10/16/17 14:00,1.01,1
10/16/17 13:45,12.36,0,10/16/17 13:45,1.02,1
10/16/17 13:30,12.36,0,10/16/17 13:30,0.99,1
10/16/17 13:15,12.36,0,10/16/17 13:15,1.01,1
10/16/17 13:00,12.36,0,10/16/17 13:00,1.01,1
10/16/17 12:45,12.36,0,10/16/17 12:45,1.01,1
10/16/17 12:30,12.36,0,10/16/17 12:30,1,1
10/16/17 12:15,12.36,0,10/16/17 12:15,1,1
10/16/17 12:00,12.36,0,10/16/17 12:00,1.03,1
10/16/17 11:45,12.36,0,10/16/17 11:45,0.96,1
10/16/17 11:30,12.36,0,10/16/17 11:30,0.98,1
10/16/17 11:15,12.36,0,10/16/17 11:15,1,1
10/16/17 11:00,12.36,0,10/16/17 11:00,0.74,0
10/16/17 10:45,12.36,0,10/16/17 10:45,1.01,1
10/16/17 10:30,12.36,0,10/16/17 10:30,1,1
10/16/17 10:15,12.36,0,10/16/17 10:15,1.02,1
10/16/17 10:00,12.36,0,10/16/17 10:00,1.01,1
10/16/17 9:45,12.36,0,10/16/17 9:45,0.98,1
10/16/17 9:30,12.36,0,10/16/17 9:30,0.99,1
10/16/17 9:15,12.36,0,10/16/17 9:15,0.98,1
10/16/17 9:00,12.36,0,10/16/17 9:00,1,1
10/16/17 8:45,12.36,0,10/16/17 8:45,0.85,0
10/16/17 8:30,12.36,0,10/16/17 8:30,0.77,0
10/16/17 8:15,12.36,0,10/16/17 8:15,0.99,1
10/16/17 8:00,12.36,0,10/16/17 8:00,0.98,1
10/16/17 7:46,12.36,0,10/16/17 7:46,0.99,1
10/16/17 7:30,12.36,0,10/16/17 7:30,0.99,1
10/16/17 7:15,12.36,0,10/16/17 7:15,0.97,1
10/16/17 7:00,12.36,0,10/16/17 7:00,0.93,1
10/16/17 6:45,12.36,0,10/16/17 6:45,1.02,1
10/16/17 6:30,12.36,0,10/16/17 6:30,0.99,1
10/16/17 6:15,12.36,0,10/16/17 6:15,0.74,0
10/16/17 6:00,12.36,0,10/16/17 6:00,0.99,1
10/16/17 5:45,12.36,0,10/16/17 5:45,0.99,1
10/16/17 5:30,12.36,0,10/16/17 5:30,0.99,1
10/16/17 5:15,12.36,0,10/16/17 5:15,1.03,1
10/16/17 5:00,12.36,0,10/16/17 5:00,1,1
10/16/17 4:45,12.36,0,10/16/17 4:45,1.01,1
10/16/17 4:30,12.36,0,10/16/17 4:30,0.98,1
10/16/17 4:15,12.36,0,10/16/17 4:15,1,1
10/16/17 4:00,12.36,0,10/16/17 4:00,1.01,1
10/16/17 3:45,12.36,0,10/16/17 3:45,1.04,1
10/16/17 3:30,12.36,0,10/16/17 3:30,0.92,1
10/16/17 3:15,12.36,0,10/16/17 3:15,1,1
10/16/17 3:00,12.36,0,10/16/17 3:00,0.97,1
10/16/17 2:45,12.36,0,10/16/17 2:45,1.02,1
10/16/17 2:30,12.36,0,10/16/17 2:30,1.01,1
10/16/17 2:15,12.36,0,10/16/17 2:15,1,1
10/16/17 2:00,12.36,0,10/16/17 2:00,0.97,1
10/16/17 1:45,12.36,0,10/16/17 1:45,0.91,1
10/16/17 1:30,12.36,0,10/16/17 1:30,0.97,1
10/16/17 1:15,12.36,0,10/16/17 1:15,0.97,1
10/16/17 1:00,12.36,0,10/16/17 1:00,0.97,1
10/16/17 0:45,12.36,0,10/16/17 0:45,0.98,1
10/16/17 0:30,12.36,0,10/16/17 0:30,0.98,1
10/16/17 0:15,12.36,0,10/16/17 0:15,0.95,1
10/16/17 0:00,12.36,0,10/16/17 0:00,0.72,0
10/15/17 23:45,12.36,0,10/15/17 23:45,0.97,1
10/15/17 23:30,12.36,0,10/15/17 23:30,1,1
10/15/17 23:15,12.36,0,10/15/17 23:15,0.98,1
10/15/17 23:00,12.36,0,10/15/17 23:00,0.96,1
10/15/17 22:45,12.36,0,10/15/17 22:45,0.98,1
10/15/17 22:30,12.36,0,10/15/17 22:30,1,1
10/15/17 22:15,12.36,0,10/15/17 22:15,1.04,1
10/15/17 22:00,12.36,0,10/15/17 22:00,1.01,1
10/15/17 21:45,12.36,0,10/15/17 21:45,0.97,1
10/15/17 21:30,12.36,0,10/15/17 21:30,0.97,1
10/15/17 21:15,12.36,0,10/15/17 21:15,1.01,1
10/15/17 21:00,12.36,0,10/15/17 21:00,0.98,1
10/15/17 20:45,12.36,0,10/15/17 20:45,0.98,1
10/15/17 20:30,12.36,0,10/15/17 20:30,1.01,1
10/15/17 20:15,12.36,0,10/15/17 20:15,0.97,1
10/15/17 20:00,12.36,0,10/15/17 20:00,1.01,1
10/15/17 19:45,12.36,0,10/15/17 19:45,0.93,1
10/15/17 19:30,12.36,0,10/15/17 19:30,0.87,0
10/15/17 19:15,12.36,0,10/15/17 19:15,0.9,1
10/15/17 19:00,12.36,0,10/15/17 19:00,0.91,1
10/15/17 18:45,12.36,0,10/15/17 18:45,1.01,1
10/15/17 18:30,12.36,0,10/15/17 18:30,0.99,1
10/15/17 18:15,12.36,0,10/15/17 18:15,1.01,1
10/15/17 18:00,12.36,0,10/15/17 18:00,1.02,1
10/15/17 17:45,12.36,0,10/15/17 17:45,0.99,1
10/15/17 17:30,12.36,0,10/15/17 17:30,0.74,0
10/15/17 17:15,12.36,0,10/15/17 17:15,1,1
10/15/17 17:00,12.36,0,10/15/17 17:00,1,1
10/15/17 16:45,12.36,0,10/15/17 16:45,1.09,1
10/15/17 16:30,12.36,0,10/15/17 16:30,0.99,1
10/15/17 16:15,12.36,0,10/15/17 16:15,1.01,1
10/15/17 16:00,12.36,0,10/15/17 16:00,0.97,1
10/15/17 15:45,12.36,0,10/15/17 15:45,0.86,0
10/15/17 15:30,12.36,0,10/15/17 15:30,1.02,1
10/15/17 15:15,12.36,0,10/15/17 15:15,1.03,1
10/15/17 15:00,12.36,0,10/15/17 15:00,1.04,1
10/15/17 14:45,12.36,0,10/15/17 14:45,1,1
10/15/17 14:30,12.36,0,10/15/17 14:30,1.02,1
10/15/17 14:15,12.36,0,10/15/17 14:15,0.88,0
10/15/17 14:00,12.36,0,10/15/17 14:00,1,1
10/15/17 13:45,12.36,0,10/15/17 13:45,1.02,1
10/15/17 13:30,12.36,0,10/15/17 13:30,1.04,1
10/15/17 13:15,12.36,0,10/15/17 13:15,1,1
10/15/17 13:00,12.36,0,10/15/17 13:00,1.01,1
10/15/17 12:45,12.36,0,10/15/17 12:45,1.01,1
10/15/17 12:30,12.36,0,10/15/17 12:30,1,1
10/15/17 12:15,12.36,0,10/15/17 12:15,1.03,1
10/15/17 12:00,12.36,0,10/15/17 12:00,1.09,1
10/15/17 11:45,12.36,0,10/15/17 11:45,0.75,0
10/15/17 11:30,12.36,0,10/15/17 11:30,0.99,1
10/15/17 11:15,12.36,0,10/15/17 11:15,1,1
10/15/17 11:00,12.36,0,10/15/17 11:00,1.14,2
10/15/17 10:45,12.36,0,10/15/17 10:45,1.02,1
10/15/17 10:30,12.36,0,10/15/17 10:30,1.03,1
10/15/17 10:15,12.36,0,10/15/17 10:15,1.01,1
10/15/17 10:00,12.36,0,10/15/17 10:00,1.02,1
10/15/17 9:45,12.36,0,10/15/17 9:45,1,1
10/15/17 9:30,12.36,0,10/15/17 9:30,1.05,1
10/15/17 9:15,12.36,0,10/15/17 9:15,1.03,1
10/15/17 9:00,12.36,0,10/15/17 9:00,0.97,1
10/15/17 8:45,12.36,0,10/15/17 8:45,1.04,1
10/15/17 8:30,12.36,0,10/15/17 8:30,1.01,1
10/15/17 8:15,12.36,0,10/15/17 8:15,1.02,1
10/15/17 8:00,12.36,0,10/15/17 8:00,1.03,1
10/15/17 7:45,12.36,0,10/15/17 7:45,1,1
10/14/17 23:15,12.36,0,10/14/17 23:15,1.04,1
10/14/17 23:00,12.36,0,10/14/17 23:00,1.02,1
10/14/17 22:45,12.36,0,10/14/17 22:45,0.74,0
10/14/17 22:30,12.36,0,10/14/17 22:30,1.02,1
10/14/17 22:15,12.36,0,10/14/17 22:15,1.02,1
10/14/17 22:00,12.36,0,10/14/17 22:00,0.99,1
10/14/17 21:45,12.36,0,10/14/17 21:45,1,1
10/14/17 21:30,12.36,0,10/14/17 21:30,1,1
10/14/17 21:15,12.36,0,10/14/17 21:15,1,1
10/14/17 21:00,12.36,0,10/14/17 21:00,1,1
10/14/17 20:45,12.36,0,10/14/17 20:45,1,1
10/14/17 20:30,12.36,0,10/14/17 20:30,1.02,1
10/14/17 20:15,12.36,0,10/14/17 20:15,1,1
10/14/17 20:00,12.36,0,10/14/17 20:00,0.99,1
10/14/17 19:45,12.36,0,10/14/17 19:45,0.99,1
10/14/17 19:30,12.36,0,10/14/17 19:30,1.02,1
10/14/17 19:15,12.36,0,10/14/17 19:15,1.01,1
10/14/17 19:00,12.36,0,10/14/17 19:00,1.01,1
10/14/17 18:46,12.36,0,10/14/17 18:46,0.99,1
10/14/17 18:30,12.36,0,10/14/17 18:30,1.06,1
10/14/17 18:15,12.36,0,10/14/17 18:15,1.01,1
10/14/17 18:00,12.36,0,10/14/17 18:00,1.02,1
10/14/17 17:45,12.36,0,10/14/17 17:45,1.01,1
10/14/17 17:30,12.36,0,10/14/17 17:30,1.01,1
10/14/17 17:15,12.36,0,10/14/17 17:15,1.04,1
10/14/17 17:01,12.36,0,10/14/17 17:01,1,1
10/14/17 16:45,12.36,0,10/14/17 16:45,1.01,1
10/14/17 16:30,12.36,0,10/14/17 16:30,1.02,1
10/14/17 16:15,12.36,0,10/14/17 16:15,1.01,1
10/14/17 16:00,12.36,0,10/14/17 16:00,1.04,1
10/14/17 15:45,12.36,0,10/14/17 15:45,1.01,1
10/14/17 15:30,12.36,0,10/14/17 15:30,1.06,1
10/14/17 15:15,12.36,0,10/14/17 15:15,1.02,1
10/14/17 15:00,12.36,0,10/14/17 15:00,1.03,1
10/14/17 14:45,12.36,0,10/14/17 14:45,0.99,1
10/14/17 14:30,12.36,0,10/14/17 14:30,1.01,1
10/14/17 14:15,12.36,0,10/14/17 14:15,0.98,1
10/14/17 14:00,12.36,0,10/14/17 14:00,1.05,1
10/14/17 13:45,12.36,0,10/14/17 13:45,1.02,1
10/14/17 13:30,12.36,0,10/14/17 13:30,1.01,1
10/14/17 13:15,12.36,0,10/14/17 13:15,1.01,1
10/14/17 13:00,12.36,0,10/14/17 13:00,1.01,1
10/14/17 12:45,12.36,0,10/14/17 12:45,1.08,1
10/14/17 12:30,12.36,0,10/14/17 12:30,1.02,1
10/14/17 12:15,12.36,0,10/14/17 12:15,1.02,1
10/14/17 12:00,12.36,0,10/14/17 12:00,1.01,1
10/14/17 11:45,12.36,0,10/14/17 11:45,1.03,1
10/14/17 11:30,12.36,0,10/14/17 11:30,1.03,1
10/14/17 11:15,12.36,0,10/14/17 11:15,1.02,1
10/14/17 11:00,12.36,0,10/14/17 11:00,0.77,0
10/14/17 10:45,12.36,0,10/14/17 10:45,1.02,1
10/14/17 10:30,12.36,0,10/14/17 10:30,0.86,0
10/14/17 10:15,12.36,0,10/14/17 10:15,1.03,1
10/14/17 10:00,12.36,0,10/14/17 10:00,1.02,1
10/14/17 9:45,12.36,0,10/14/17 9:45,1.06,1
10/14/17 9:30,12.36,0,10/14/17 9:30,1.04,1
10/14/17 9:15,12.36,0,10/14/17 9:15,0.78,0
10/14/17 9:00,12.36,0,10/14/17 9:00,1.03,1
10/14/17 8:45,12.36,0,10/14/17 8:45,1.03,1
10/14/17 8:30,12.36,0,10/14/17 8:30,0.78,0
10/14/17 8:15,12.36,0,10/14/17 8:15,1.07,1
10/14/17 8:00,12.36,0,10/14/17 8:00,0.78,0
10/14/17 7:45,12.36,0,10/14/17 7:45,1.04,1
10/14/17 7:30,12.36,0,10/14/17 7:30,0.8,0
10/14/17 7:15,12.36,0,10/14/17 7:15,0.79,0
10/14/17 7:00,12.36,0,10/14/17 7:00,0.78,0
10/14/17 6:45,12.36,0,10/14/17 6:45,1.03,1
10/14/17 6:30,12.36,0,10/14/17 6:30,0.91,1
10/14/17 6:15,12.36,0,10/14/17 6:15,1.05,1
10/14/17 6:00,12.36,0,10/14/17 6:00,1.08,1
10/14/17 5:45,12.36,0,10/14/17 5:45,1.04,1
10/14/17 5:30,12.36,0,10/14/17 5:30,1.04,1
10/14/17 5:15,12.36,0,10/14/17 5:15,0.99,1
10/14/17 5:00,12.36,0,10/14/17 5:00,0.85,0
10/14/17 4:45,12.36,0,10/14/17 4:45,1.01,1
10/14/17 4:30,12.36,0,10/14/17 4:30,0.96,1
10/14/17 4:15,12.36,0,10/14/17 4:15,0.96,1
10/14/17 4:00,12.36,0,10/14/17 4:00,1.01,1
10/14/17 3:45,12.36,0,10/14/17 3:45,1.03,1
10/14/17 3:30,12.36,0,10/14/17 3:30,0.78,0
10/14/17 3:15,12.36,0,10/14/17 3:15,1.01,1
10/14/17 3:00,12.36,0,10/14/17 3:00,1.06,1
10/14/17 2:45,12.36,0,10/14/17 2:45,1.02,1
10/14/17 2:30,12.36,0,10/14/17 2:30,1.06,1
10/14/17 2:15,12.36,0,10/14/17 2:15,1.01,1
10/14/17 2:00,12.36,0,10/14/17 2:00,1,1
10/14/17 1:45,12.36,0,10/14/17 1:45,0.99,1
10/14/17 1:30,12.36,0,10/14/17 1:30,0.99,1
10/14/17 1:15,12.36,0,10/14/17 1:15,1.06,1
10/14/17 1:00,12.36,0,10/14/17 1:00,0.97,1
10/14/17 0:45,12.36,0,10/14/17 0:45,1,1
10/14/17 0:30,12.36,0,10/14/17 0:30,1,1
10/14/17 0:15,12.36,0,10/14/17 0:15,1,1
10/14/17 0:00,12.36,0,10/14/17 0:00,1.04,1
10/13/17 23:45,12.36,0,10/13/17 23:45,1,1
10/13/17 23:30,12.36,0,10/13/17 23:30,1,1
10/13/17 23:15,12.36,0,10/13/17 23:15,0.99,1
10/13/17 23:00,12.36,0,10/13/17 23:00,1,1
10/13/17 22:45,12.36,0,10/13/17 22:45,1.02,1
10/13/17 22:30,12.36,0,10/13/17 22:30,1,1
10/13/17 22:15,12.36,0,10/13/17 22:15,1,1
10/13/17 22:00,12.36,0,10/13/17 22:00,1.02,1
10/13/17 21:45,12.36,0,10/13/17 21:45,1.05,1
10/13/17 21:30,12.36,0,10/13/17 21:30,1.01,1
10/13/17 21:15,12.36,0,10/13/17 21:15,1.02,1
10/13/17 21:00,12.36,0,10/13/17 21:00,1.04,1
10/13/17 20:45,12.36,0,10/13/17 20:45,1.01,1
10/13/17 20:30,12.36,0,10/13/17 20:30,1,1
10/13/17 20:15,12.36,0,10/13/17 20:15,0.75,0
10/13/17 20:00,12.36,0,10/13/17 20:00,1.03,1
10/13/17 19:45,12.36,0,10/13/17 19:45,1,1
10/13/17 19:30,12.36,0,10/13/17 19:30,1.02,1
10/13/17 19:15,12.36,0,10/13/17 19:15,0.99,1
10/13/17 19:00,12.36,0,10/13/17 19:00,0.98,1
10/13/17 18:45,12.36,0,10/13/17 18:45,1.04,1
10/13/17 18:30,12.36,0,10/13/17 18:30,0.99,1
10/13/17 18:15,12.36,0,10/13/17 18:15,1.03,1
10/13/17 18:00,12.36,0,10/13/17 18:00,1.01,1
10/13/17 17:45,12.36,0,10/13/17 17:45,1.01,1
10/13/17 17:31,12.36,0,10/13/17 17:31,1.01,1
10/13/17 17:15,12.36,0,10/13/17 17:15,1.02,1
10/13/17 17:00,12.36,0,10/13/17 17:00,1.02,1
10/13/17 16:45,12.36,0,10/13/17 16:45,1.02,1
10/13/17 16:30,12.36,0,10/13/17 16:30,1.02,1
10/13/17 16:15,12.36,0,10/13/17 16:15,1.01,1
10/13/17 16:00,12.36,0,10/13/17 16:00,1.02,1
10/13/17 15:45,12.36,0,10/13/17 15:45,1.04,1
10/13/17 15:30,12.36,0,10/13/17 15:30,1.06,1
10/13/17 15:15,12.36,0,10/13/17 15:15,1.02,1
10/13/17 15:00,12.36,0,10/13/17 15:00,1.05,1
10/13/17 14:45,12.36,0,10/13/17 14:45,1.06,1
10/13/17 14:30,12.36,0,10/13/17 14:30,1.06,1
10/13/17 14:15,12.36,0,10/13/17 14:15,1.05,1
10/13/17 14:00,12.36,0,10/13/17 14:00,1.06,1
10/13/17 13:45,12.36,0,10/13/17 13:45,1.05,1
10/13/17 13:30,12.36,0,10/13/17 13:30,1.06,1
10/13/17 13:15,12.36,0,10/13/17 13:15,1.06,1
10/13/17 13:00,12.36,0,10/13/17 13:00,1.07,1
10/13/17 12:45,12.36,0,10/13/17 12:45,1.09,1
10/13/17 12:30,12.36,0,10/13/17 12:30,1.07,1
10/13/17 12:15,12.36,0,10/13/17 12:15,1.03,1
10/13/17 12:00,12.36,0,10/13/17 12:00,1.03,1
10/13/17 11:45,12.36,0,10/13/17 11:45,1.06,1
10/13/17 11:30,12.36,0,10/13/17 11:30,1.05,1
10/13/17 11:15,12.36,0,10/13/17 11:15,1.06,1
10/13/17 11:00,12.36,0,10/13/17 11:00,1.03,1
10/13/17 10:45,12.36,0,10/13/17 10:45,1.07,1
10/13/17 10:30,12.36,0,10/13/17 10:30,1.04,1
10/13/17 10:15,12.36,0,10/13/17 10:15,1.04,1
10/13/17 10:00,12.36,0,10/13/17 10:00,1.1,1
10/13/17 9:45,12.36,0,10/13/17 9:45,1.06,1
10/13/17 9:30,12.36,0,10/13/17 9:30,0.79,0
10/13/17 9:15,12.36,0,10/13/17 9:15,1.04,1
10/13/17 9:00,12.36,0,10/13/17 9:00,0.78,0
10/13/17 8:45,12.36,0,10/13/17 8:45,1.03,1
10/13/17 8:30,12.36,0,10/13/17 8:30,1.04,1
10/13/17 8:15,12.36,0,10/13/17 8:15,0.89,1
10/13/17 8:00,12.36,0,10/13/17 8:00,1.04,1
10/13/17 7:45,12.36,0,10/13/17 7:45,1.07,1
10/13/17 7:30,12.36,0,10/13/17 7:30,1,1
10/13/17 7:15,12.36,0,10/13/17 7:15,1.03,1
10/13/17 7:00,12.36,0,10/13/17 7:00,1.02,1
10/13/17 6:45,12.36,0,10/13/17 6:45,1.06,1
10/13/17 6:30,12.36,0,10/13/17 6:30,1.03,1
10/13/17 6:15,12.36,0,10/13/17 6:15,1.01,1
10/13/17 6:00,12.36,0,10/13/17 6:00,1.03,1
10/13/17 5:45,12.36,0,10/13/17 5:45,1.03,1
10/13/17 5:30,12.36,0,10/13/17 5:30,1.03,1
10/13/17 5:15,12.36,0,10/13/17 5:15,1.02,1
10/13/17 5:00,12.36,0,10/13/17 5:00,1.03,1
10/13/17 4:45,12.36,0,10/13/17 4:45,1.06,1
10/13/17 4:30,12.36,0,10/13/17 4:30,1.02,1
10/13/17 4:15,12.36,0,10/13/17 4:15,1.05,1
10/13/17 4:00,12.36,0,10/13/17 4:00,1.06,1
10/13/17 3:45,12.36,0,10/13/17 3:45,1.03,1
10/13/17 3:30,12.36,0,10/13/17 3:30,1.05,1
10/13/17 3:15,12.36,0,10/13/17 3:15,1.03,1
10/13/17 3:00,12.36,0,10/13/17 3:00,1.06,1
10/13/17 2:45,12.36,0,10/13/17 2:45,1.04,1
10/13/17 2:30,12.36,0,10/13/17 2:30,1.06,1
10/13/17 2:15,12.36,0,10/13/17 2:15,1.02,1
10/13/17 2:00,12.36,0,10/13/17 2:00,1.05,1
10/13/17 1:45,12.36,0,10/13/17 1:45,1.02,1
10/13/17 1:30,12.36,0,10/13/17 1:30,1.04,1
10/13/17 1:15,12.36,0,10/13/17 1:15,1.05,1
10/13/17 1:00,12.36,0,10/13/17 1:00,1.04,1
10/13/17 0:45,12.36,0,10/13/17 0:45,1.06,1
10/13/17 0:30,12.36,0,10/13/17 0:30,1.02,1
10/13/17 0:15,12.36,0,10/13/17 0:15,1.02,1
10/13/17 0:00,12.36,0,10/13/17 0:00,1.02,1
10/12/17 23:45,12.36,0,10/12/17 23:45,1.01,1
10/12/17 23:30,12.36,0,10/12/17 23:30,1.03,1
10/12/17 23:15,12.36,0,10/12/17 23:15,1.01,1
10/12/17 23:00,12.36,0,10/12/17 23:00,1.05,1
10/12/17 22:45,12.36,0,10/12/17 22:45,1.02,1
10/12/17 22:30,12.36,0,10/12/17 22:30,1.01,1
10/12/17 22:15,12.36,0,10/12/17 22:15,1.02,1
10/12/17 22:00,12.36,0,10/12/17 22:00,1.02,1
10/12/17 21:45,12.36,0,10/12/17 21:45,1.02,1
10/12/17 21:30,12.36,0,10/12/17 21:30,1.03,1
10/12/17 21:15,12.36,0,10/12/17 21:15,1.08,1
10/12/17 21:00,12.36,0,10/12/17 21:00,1.08,1
10/12/17 20:45,12.36,0,10/12/17 20:45,1.06,1
10/12/17 20:30,12.36,0,10/12/17 20:30,1.04,1
10/12/17 20:15,12.36,0,10/12/17 20:15,1.05,1
10/12/17 20:00,12.36,0,10/12/17 20:00,1.05,1
10/12/17 19:46,12.36,0,10/12/17 19:46,1.02,1
10/12/17 19:30,12.36,0,10/12/17 19:30,1.02,1
10/12/17 19:15,12.36,0,10/12/17 19:15,1.02,1
10/12/17 19:00,12.36,0,10/12/17 19:00,0.89,1
10/12/17 18:45,12.36,0,10/12/17 18:45,0.81,0
10/12/17 18:30,12.36,0,10/12/17 18:30,0.99,1
10/12/17 18:15,12.36,0,10/12/17 18:15,1.05,1
10/12/17 18:00,12.36,0,10/12/17 18:00,1.02,1
10/12/17 17:45,12.36,0,10/12/17 17:45,0.76,0
10/12/17 17:30,12.36,0,10/12/17 17:30,0.76,0
10/12/17 17:15,12.36,0,10/12/17 17:15,1.03,1
10/12/17 17:00,12.36,0,10/12/17 17:00,1.03,1
10/12/17 16:45,12.36,0,10/12/17 16:45,1.02,1
10/12/17 16:30,12.36,0,10/12/17 16:30,1,1
10/12/17 16:15,12.36,0,10/12/17 16:15,1.01,1
10/12/17 16:00,12.36,0,10/12/17 16:00,1.07,1
10/12/17 15:45,12.36,0,10/12/17 15:45,1.02,1
10/12/17 15:30,12.36,0,10/12/17 15:30,1.06,1
10/12/17 15:15,12.36,0,10/12/17 15:15,1,1
10/12/17 15:00,12.36,0,10/12/17 15:00,1.03,1
10/12/17 14:45,12.36,0,10/12/17 14:45,0.99,1
10/12/17 14:30,12.36,0,10/12/17 14:30,0.99,1
10/12/17 14:15,12.36,0,10/12/17 14:15,1.03,1
10/12/17 14:00,12.36,0,10/12/17 14:00,1.03,1
10/12/17 13:45,12.36,0,10/12/17 13:45,1.05,1
10/12/17 13:30,12.36,0,10/12/17 13:30,1,1
10/12/17 13:15,12.36,0,10/12/17 13:15,1.06,1
10/12/17 13:00,12.36,0,10/12/17 13:00,1.04,1
10/12/17 12:45,12.36,0,10/12/17 12:45,0.99,1
10/12/17 12:30,12.36,0,10/12/17 12:30,1.03,1
10/12/17 12:15,12.36,0,10/12/17 12:15,1.03,1
10/12/17 12:00,12.36,0,10/12/17 12:00,1.02,1
10/12/17 11:45,12.36,0,10/12/17 11:45,1.04,1
10/12/17 11:30,12.36,0,10/12/17 11:30,1.03,1
10/12/17 11:15,12.36,0,10/12/17 11:15,1.06,1
10/12/17 11:00,12.36,0,10/12/17 11:00,1.03,1
10/12/17 10:45,12.36,0,10/12/17 10:45,1,1
10/12/17 10:30,12.36,0,10/12/17 10:30,1.06,1
10/12/17 10:15,12.36,0,10/12/17 10:15,1.05,1
10/12/17 10:00,12.36,0,10/12/17 10:00,1.06,1
10/12/17 9:45,12.36,0,10/12/17 9:45,1.09,1
10/12/17 9:30,12.36,0,10/12/17 9:30,1.03,1
10/12/17 9:15,12.36,0,10/12/17 9:15,1.01,1
10/12/17 9:00,12.36,0,10/12/17 9:00,1.04,1
10/12/17 8:45,12.36,0,10/12/17 8:45,1.03,1
10/12/17 8:30,12.36,0,10/12/17 8:30,1.05,1
10/12/17 8:15,12.36,0,10/12/17 8:15,1.08,1
10/12/17 8:00,12.36,0,10/12/17 8:00,0.78,0
10/12/17 7:45,12.36,0,10/12/17 7:45,0.88,0
10/12/17 7:30,12.36,0,10/12/17 7:30,1.05,1
10/12/17 7:15,12.36,0,10/12/17 7:15,1.06,1
10/12/17 7:00,12.36,0,10/12/17 7:00,1.03,1
10/12/17 6:45,12.36,0,10/12/17 6:45,1.03,1
10/12/17 6:30,12.36,0,10/12/17 6:30,1.03,1
10/12/17 6:15,12.36,0,10/12/17 6:15,1.06,1
10/12/17 6:01,12.36,0,10/12/17 6:01,1.07,1
10/12/17 5:45,12.36,0,10/12/17 5:45,1.06,1
10/12/17 5:30,12.36,0,10/12/17 5:30,1.02,1
10/12/17 5:15,12.36,0,10/12/17 5:15,1.06,1
10/12/17 5:00,12.36,0,10/12/17 5:00,1,1
10/12/17 4:45,12.36,0,10/12/17 4:45,1.02,1
10/12/17 4:30,12.36,0,10/12/17 4:30,0.98,1
10/12/17 4:15,12.36,0,10/12/17 4:15,1.05,1
10/12/17 4:00,12.36,0,10/12/17 4:00,1.03,1
